"Delivery Start Date","고객 이름","Order No","Order Create Date",상품명,SKU,"Order Money",수량,결제방법,세금,"Refund Date","Refund Money"
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","와이와이똠냠(WAIWAI TOM YUM)",00000560,"₩14,100.00",1,"Tosspayments 신용카드","₩1,281.82",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","와이와이크랩(WAIWAI CRAB)",00002820,"₩14,100.00",1,"Tosspayments 신용카드","₩1,281.82",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","똠얌 누들 국수(똠얌)_EA",1699342420,"₩27,500.00",10,"Tosspayments 신용카드","₩2,500.00",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","마마남싸이(MAMA NAM SAI)",00000169,"₩33,000.00",2,"Tosspayments 신용카드","₩3,000.00",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","마마점보(MAMA JAMBO)",00000198,"₩18,000.00",1,"Tosspayments 신용카드","₩1,636.36",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02",스팀드스티키라이스(STICKY),00002636,"₩28,800.00",1,"Tosspayments 신용카드","₩2,618.18",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","오발틴(대)(OVANTIN YAI)",00000549,"₩36,000.00",5,"Tosspayments 신용카드","₩3,272.75",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02",엠파와코코넛밀크(대)(AMPAWA),1616985030,"₩45,600.00",1,"Tosspayments 신용카드","₩4,145.45",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","차오코코코넛밀크(소)(CHAOKOH COCONUT MILK)",00001774,"₩46,800.00",1,"Tosspayments 신용카드","₩4,254.55",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","차오코코코넛밀크(CHAOKOH COCONUT MILK) 500ml",00001644,"₩55,200.00",1,"Tosspayments 신용카드","₩5,018.18",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02",샴푸-딥클린(HEAD＆SHOULDERS),00002888,"₩42,500.00",5,"Tosspayments 신용카드","₩3,863.65",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","암웨이 치약(NEW)_EA",1691027581,"₩70,000.00",10,"Tosspayments 신용카드","₩6,363.60",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02","야낭소스(YANANG WATER EXTRACT)",00002256,"₩30,000.00",10,"Tosspayments 신용카드","₩2,727.30",,₩0.00
"2024. 4. 30. 오전 8:52:50","김태현 아시아마트 _H",3000000804,"2024. 4. 30. 오전 5:34:02",케어하이카민파우더(대)(CARE),00002900,"₩62,000.00",10,"Tosspayments 신용카드","₩5,636.40",,₩0.00
"2024. 4. 30. 오전 8:52:39","1_뉴행복한고기마을 _H",3000000803,"2024. 4. 29. 오후 5:26:04","냉동메기1KG(CA TRE VANG 1KG)",00001728,"₩48,000.00",1,"Tosspayments 신용카드",₩0.00,,₩0.00
"2024. 4. 30. 오전 8:52:39","1_뉴행복한고기마을 _H",3000000803,"2024. 4. 29. 오후 5:26:04","다이아몬드새우 30마리",1667811232,"₩80,000.00",1,"Tosspayments 신용카드",₩0.00,,₩0.00
"2024. 4. 30. 오전 8:52:39","1_뉴행복한고기마을 _H",3000000803,"2024. 4. 29. 오후 5:26:04","틸라피아2P(CA RO PHI)",00001352,"₩52,000.00",1,"Tosspayments 신용카드",₩0.00,,₩0.00
"2024. 4. 29. 오후 5:13:03","마하차이 _H",000002880,"2024. 4. 29. 오후 5:05:12",แคปหมู,00002925,"₩2,300.00",1,"Bank Deposit - Tosspayments ",₩209.09,,₩0.00
"2024. 4. 29. 오후 5:13:03","마하차이 _H",000002880,"2024. 4. 29. 오후 5:05:12",염장고등어(빠투캠),00002596,"₩4,400.00",1,"Bank Deposit - Tosspayments ",₩400.00,,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07","BB 굴소스 (대)_EA",1683851572,"₩45,600.00",1,"Tosspayments 가상 계좌","₩4,145.45",,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07","향미(JASMINE RICE)",00000845,"₩84,000.00",2,"Tosspayments 가상 계좌",₩0.00,,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07","아지노모도(대)((AJINOMOTO YAI)",00000886,"₩35,500.00",1,"Tosspayments 가상 계좌","₩3,227.27",,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07","로띠팔로(ROSDEE PALO)",00002148,"₩11,500.00",1,"Tosspayments 가상 계좌","₩1,045.45",,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07",팔로누들수프,1635754680,"₩28,800.00",12,"Tosspayments 가상 계좌","₩2,618.16",,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07",태국연유(말리)(NOMTRAMALI),00000749,"₩86,400.00",1,"Tosspayments 가상 계좌","₩7,854.55",,₩0.00
"2024. 4. 29. 오후 3:41:29","1_ 피셋 _H",3000000799,"2024. 4. 29. 오후 3:12:07",티파로스(TIPAROT),00000767,"₩21,600.00",1,"Tosspayments 가상 계좌","₩1,963.64",,₩0.00
"2024. 4. 29. 오후 3:08:10","1_유한회사 민식품 _H",3000000798,"2024. 4. 29. 오후 2:51:41",코코넛쥬스(TASCO),00000714,"₩25,000.00",1,"Tosspayments 가상 계좌","₩2,272.73",,₩0.00
"2024. 4. 29. 오후 3:08:10","1_유한회사 민식품 _H",3000000798,"2024. 4. 29. 오후 2:51:41","코코넛크림(SAMUI COCONUT CREAM)",00000718,"₩134,400.00",2,"Tosspayments 가상 계좌","₩12,218.18",,₩0.00
"2024. 4. 29. 오후 3:08:10","1_유한회사 민식품 _H",3000000798,"2024. 4. 29. 오후 2:51:41",라임쥬스700ML(파타이),1706769353,"₩26,100.00",1,"Tosspayments 가상 계좌","₩2,372.73",,₩0.00
"2024. 4. 29. 오후 3:08:10","1_유한회사 민식품 _H",3000000798,"2024. 4. 29. 오후 2:51:41","타이티 드링크(TASCO)",1617065071,"₩81,000.00",3,"Tosspayments 가상 계좌","₩7,363.65",,₩0.00
"2024. 4. 29. 오후 2:19:49","1_ 농림상사 _H",3000000796,"2024. 4. 29. 오후 1:43:43",애기집(돼지),00001604,"₩58,000.00",1,"Tosspayments 가상 계좌",₩0.00,,₩0.00
"2024. 4. 29. 오후 2:19:49","1_ 농림상사 _H",3000000796,"2024. 4. 29. 오후 1:43:43","냉동메기1KG(CA TRE VANG 1KG)",00001728,"₩48,000.00",1,"Tosspayments 가상 계좌",₩0.00,,₩0.00
"2024. 4. 29. 오후 2:19:49","1_ 농림상사 _H",3000000796,"2024. 4. 29. 오후 1:43:43",레레(BADOOG),00002416,"₩63,000.00",1,"Tosspayments 가상 계좌",₩0.00,,₩0.00
"2024. 4. 29. 오후 2:19:49","1_ 농림상사 _H",3000000796,"2024. 4. 29. 오후 1:43:43","틸라피아(레드)700G~UP(CA DIEU HONG)",00001348,"₩59,000.00",1,"Tosspayments 가상 계좌",₩0.00,,₩0.00
